Año,Trimestre,Provincia,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,OTROS,Total
2024,4,La Rioja,0.0,0.0,0.0,0.0,0.6092576237726636,0.3140160712944652,1.2991629939161469,0.0,0.0
2024,4,Mendoza,0.0,0.10683921450605673,0.0,0.20611753435957478,0.8259130344433477,0.6216236513380229,4.897171452885067,0.8059994710793759,1.4490481307683583
2024,4,Misiones,0.0,0.15243397787976826,0.0,0.22261545216269077,0.04818951633851109,0.2280021027861917,2.9416762983755222,1.3237372020098983,0.6876450199639745
2024,4,Neuquén,0.06843657817109144,0.0,0.0,0.008754540253588962,0.010660294041248896,0.13618043908178337,1.9743817713030114,3.0239903283085874,0.413082218509882
2024,4,Río Negro,0.011799410029498525,0.0,0.0,0.09185614880057477,0.33932152319601017,2.3150674643903173,1.5623563181893234,2.3303487098114775,0.4422255842610446
2024,4,Salta,0.016519174041297935,0.0,0.0,1.4045049959420444,0.0,0.0,2.430048391398778,0.9852280025690431,0.7214713170456009
2024,4,San Juan,0.0,0.0,0.0,0.0,0.09602576757234142,0.0,0.6944102218891697,3.3977105292984247,0.0
2024,4,San Luis,0.0,0.0,0.0,0.2820079562539083,0.0,7.443262322577415,0.7580430061092553,0.11356681400884053,0.33663278782437855
2024,4,Santa Cruz,0.0,0.0,0.0,0.0,0.05733284845966024,0.2057726487596065,0.4065766578181957,5.02754165249915,0.0
2024,4,Santa Fe,0.8519174041297936,0.693702505454819,0.6606437796961788,4.014395763760461,2.055483401735155,2.05892807970561,14.081020664778428,2.4572896596017983,6.140822435008949
2024,4,Santiago Del Estero,0.17227138643067846,0.0,0.0,1.086308058700656,0.5957919891942438,0.42266002453250556,0.516492449163629,0.11553137632702407,0.09475823117455838
2024,4,Tierra Del Fuego,0.0,0.0,0.0,0.0,0.388903319652969,0.4517986331889754,0.02625328642373592,1.1656654954852848,0.0
2024,4,Tucumán,0.0,0.0,0.0,0.2570748127353282,0.5942126863733181,0.0010013267579542895,4.9181537601768,0.05991915070459783,1.195170198409418
2023,3,Buenos Aires,64.50265486725664,3.3985403656609736,3.3319112627986347,6.071074094277617,9.804041768403554,11.073272085513306,100.29724511958138,18.52680494162983,37.3506450564893
2023,3,Capital Federal,0.9651917404129794,0.3694229177639004,0.0,1.004324051037107,0.9925710426515663,0.4452900092622725,34.04926777844106,0.0,10.435301151316738
2023,3,Catamarca,0.0,0.0,0.0,0.0,0.0,0.05517310436328135,1.4432194886515184,0.0,0.0
2023,3,Chaco,0.30442477876106194,0.0,0.0,0.0,0.0,0.13988534808621422,2.470006223565722,0.5929200196456231,0.24021361548827633
2023,3,Chubut,0.00943952802359882,0.0,0.026417051462223114,0.47237264006599167,0.5908047171281625,1.805892807970561,0.6923780371635782,2.4802599267067134,0.439541933958365
2023,3,Córdoba,0.0,0.9714844631705666,1.3980626380244932,2.2112797860592597,1.7559145929658684,2.451748566851078,18.77582462245818,2.534058710189278,7.369865067754481
2023,3,Corrientes,0.0,0.1128583251824543,0.0,0.20622397253894972,0.0,0.30079855808946854,2.3803360725489946,1.1803241527825004,0.37618779400484825
2023,3,Entre Ríos,0.0,0.3423369197201114,0.0,0.9798432697808704,0.4211543456802951,2.1396350163967255,3.890960588317478,0.0,1.4024648828209856
2023,3,Formosa,0.0,0.0,0.0,0.0,0.0,0.0,0.467872429603851,0.029241754505270317,0.0
2023,3,Jujuy,0.0,0.0,0.0,0.0,0.7804041768403553,0.0,1.362440145809254,0.2814613321243719,0.04975133942216933
2023,3,La Pampa,0.0,0.0,0.08463829217693904,0.13522970689586356,0.18691880097667413,0.2511327508949358,0.7280682814067799,0.21874645812082058,0.06931353532479666
2023,3,La Rioja,0.0,0.0,0.0,0.0,0.6096316691776196,0.32292787944025836,1.2869952878716675,0.0,0.0
2023,3,Mendoza,0.0,0.10729064780678654,0.0,0.2071819161533242,0.8502259857654944,0.6467569529626755,4.83384349637382,0.8097774755374212,1.438828728899415
2023,3,Misiones,0.0,0.16055977729290496,0.0,0.24371682122377297,0.07154657384799211,0.22920369489573686,2.808263371140437,1.3187502361252785,0.6630538633222284
2023,3,Neuquén,0.1486725663716814,0.0,0.0,0.020782054522957383,0.058330302872876515,0.08050667133952487,2.0550595049089964,1.9786920548566247,0.41036012049512965
2023,3,Río Negro,0.011799410029498525,0.0,0.0,0.04944053431966046,0.4573120681593849,2.1207099406713894,1.4199255712344252,2.235294117647059,0.4043007610724605
2023,3,Salta,0.01887905604719764,0.0,0.0,1.4343609052567157,0.0,0.0,2.39590768800884,1.0024557028977295,0.7330133202098477
2023,3,San Juan,0.0,0.0,0.0,0.0,0.09914281261364227,0.0,0.7054856286436437,3.3945370055536666,0.0
2023,3,San Luis,0.0,0.0,0.0,0.28371096712390736,0.031066548911631773,7.343830575512554,0.39067481234044177,1.25709320336998,0.2922718176348121
2023,3,Santa Cruz,0.0,0.6751937401248965,0.0,0.0,0.0,0.2072746388965379,0.08213836637750371,0.0,0.0
2023,3,Santa Fe,0.8519174041297936,0.743209690768189,0.7201030582881617,4.139247748167268,2.298737596758273,1.878488997922247,13.492830198265022,2.6658355056858967,6.070470811458187
2023,3,Santiago Del Estero,0.17227138643067846,0.0,0.0,1.1002248506539296,0.7596238765650164,0.0,0.4426479366974458,0.11855377989346028,0.08474644695080807
2023,3,Tierra Del Fuego,0.0,0.0,0.0,0.0,0.4241467089199439,0.3581745813202493,0.018581789084627792,0.7336129056632287,0.0
2023,3,Tucumán,0.0,0.0,0.0,0.3158552972951398,0.6377266351498779,0.006007960547725737,4.794495319624554,0.07639125014167517,1.1968772768254492
2023,2,Buenos Aires,65.84070796460178,3.3765706116921224,3.399785852907716,6.384215217998696,9.780310665489116,10.606954214333992,98.55909212147384,14.697117382598512,36.71434311122731
2023,2,Capital Federal,0.9651917404129794,0.3290948762320367,0.0,1.0897939090751854,1.0051639046184218,0.4622124314717,33.70735269836028,0.0,10.356052727192337
2023,2,Catamarca,0.0,0.0,0.0,0.0,0.0,0.07129446516634541,1.3905096973314874,0.00022668026748271563,0.0
2023,2,Chaco,0.30442477876106194,0.0,0.0,0.027141735740610157,0.0,0.14369038976644052,2.4027663114577114,0.5775057614567985,0.2379759586456409
2023,2,Chubut,0.00471976401179941,0.0,0.04923710098373821,0.4753795186333338,0.6056002909242039,1.615640723959246,0.6490416978903383,2.128301031395217,0.40796098326178853
2023,2,Córdoba,0.0,0.9618538860883304,1.3993341363849294,2.284961615731563,1.7481012000623408,2.3602273011740555,18.018835812175325,6.544486002493483,7.357692522112241
2023,2,Corrientes,0.0,0.10683921450605673,0.0,0.2391665890554942,0.0,0.3024006809021954,2.2795905147777935,1.1505534776531037,0.3643843463985067
2023,2,Entre Ríos,0.0,0.32232337672108946,0.0,0.9601788161413499,0.41778793703569017,2.1115978671740057,3.412279476204387,0.0,1.253702995269009
2023,2,Formosa,0.0,0.0,0.0,0.0,0.0,0.0,0.4348748301220581,0.03256639842835014,0.0
2023,2,Jujuy,0.0,0.0,0.0,0.0,0.7897553119642579,0.0,1.3351072612500476,0.28901734104046245,0.05025115967911539
2023,2,La Pampa,0.0,0.0,0.09670079635949944,0.14153616902382885,0.2003428749545431,0.26965729591709015,0.6560273328845592,0.2723941214250633,0.06153940794368179
2023,2,La Rioja,0.0,0.0,0.0,0.0,0.605060003117045,0.33193982026184693,1.2602466564210686,0.0,0.0
2023,2,Mendoza,0.0,0.10683921450605673,0.0,0.20832612658160482,0.9574938957867941,1.109069517110171,4.402715506839572,2.2210888208848085,1.4361681472239791
2023,2,Misiones,0.0,0.15228350011285832,0.0,0.2526044092015806,0.07798846693334718,0.22920369489573686,2.730913340022608,1.281876912614757,0.6502584647444092
2023,2,Neuquén,0.143952802359882,0.0,0.0,0.021021540426551005,0.12869239960517428,0.5082734623375973,2.0941790608766335,0.4236654199251955,0.3909286468135497
2023,2,Río Negro,0.00943952802359882,0.0,0.0,0.05039847793403494,0.4315029352174139,2.1207099406713894,1.4104759122604245,2.3122142884128603,0.40348566957651766
2023,2,Salta,0.016519174041297935,0.0,0.0,1.45846915288514,0.0,0.0,2.3307761675536307,1.008500510030602,0.7260542843246756
2023,2,San Juan,0.0,0.0,0.0,0.0,0.12873396020572497,0.8480236313114877,0.45877840295682876,2.4143715289584042,0.0
2023,2,San Luis,0.0,0.0,0.0,0.2867444552360932,0.10712244791937243,7.343830575512554,0.2992773043069615,0.2513884166383316,0.22946363519272878
2023,2,Santa Cruz,0.0,0.6748927845910767,0.0,0.0,0.0,0.20967782311562821,0.07637204221863768,0.013676376138123843,0.0
2023,2,Santa Fe,0.8519174041297936,0.7201865924309683,0.7766178143612393,4.244648155293303,2.5675515611200583,2.2579918391869227,12.602072828420104,4.643091918848464,6.035575667980938
2023,2,Santiago Del Estero,0.16755162241887905,0.0,0.0,1.1209270765423558,0.6791625538989038,0.0,0.3240699579591785,0.12595866863122898,0.05307322174525699
2023,2,Tierra Del Fuego,0.0,0.0,0.0,0.0,0.44816873603823576,0.3138158059428743,0.015050868123912464,0.7166874456911859,0.0
2023,2,Tucumán,0.0,0.0,0.0,0.37386410505448303,0.6538105875629903,0.008811675469997747,4.637915486517724,0.0724621255053081,1.17415467899044
2023,1,Buenos Aires,67.27551622418879,3.4462418177714245,3.4633105802047783,6.685169170181344,9.631440594316588,10.305855258217138,96.72263218726582,14.416940571989874,36.217906252943656
2023,1,Capital Federal,0.9651917404129794,0.340832142051012,0.0,1.2481207008954112,1.0305158709543354,0.6294340000500663,33.07318405243036,16.124749707204654,11.056193253579963
2023,1,Catamarca,0.0,0.0,0.0,0.0,0.0,0.10353718677247353,1.3370632390484296,0.3242283425894443,0.0
2023,1,Chaco,0.30442477876106194,0.0,0.0,0.0541238142121579,0.0,0.14489198187598568,2.3714198620654616,0.5714609543239261,0.24248972004298455
2023,1,Chubut,0.00471976401179941,0.0,0.04917018001739945,0.47341041231489733,0.6189828043015222,1.6148396625528825,0.6338003124484015,3.0841361592806678,0.4548056756512562
2023,1,Córdoba,0.0,0.9945075615077872,1.4876363514689153,2.3923843482657228,1.9532443243804873,2.3418028888276967,17.45792742560299,5.036004382485172,7.220980147523871
2023,1,Corrientes,0.0,0.12625084643743886,0.0,0.27312036827610064,0.0,0.30320174230855884,2.1515628770655253,1.3326532925308852,0.3545878693623639
2023,1,Entre Ríos,0.0,0.3445940862237604,0.0,1.0246803528425645,0.4359083588757858,2.1135003880141188,3.3203739219895088,0.0,1.2608619592569594
2023,1,Formosa,0.0,0.0,0.0,0.0,0.0,0.0,0.413003442012879,0.08107597566965129,0.0
2023,1,Jujuy,0.0,0.0,0.0,0.0,0.7982752350771468,0.0,1.309501733707594,0.2887151006838188,0.05439582304056041
2023,1,La Pampa,0.0,0.0,0.12477414173860671,0.0,0.014400748090809911,0.2853781260169725,0.4572288621035652,2.5376855944690013,0.043038368894263025
2023,1,La Rioja,0.0,0.0,0.0,0.0,0.597329731414619,0.3380479134853681,1.2374607851853734,0.0,0.0
2023,1,Mendoza,0.0,0.10683921450605673,0.0,0.20374928486848232,0.8510987583770585,1.3490875409918142,4.221698652407504,3.176621708413616,1.4003579481993975
2023,1,Misiones,0.0,0.18252953126175608,0.0,0.23046526789159272,0.07075692243752922,0.23110621573585,2.623868009602073,1.2208243605727456,0.6134563147483502
2023,1,Neuquén,0.143952802359882,0.0,0.0,0.020675616343582445,0.12524286975946802,0.4628132275264726,2.0816811248142457,0.3175790547432846,0.38067079723253366
2023,1,Río Negro,0.00943952802359882,0.0,0.0,0.05361823286012693,0.3540339757909502,1.0519938919067764,1.387004178679842,4.47413955948468,0.4108061139551738
2023,1,Salta,0.016519174041297935,0.0,0.0,1.497585183805431,0.0,0.0,2.2659748771163297,0.9992821791529714,0.7268078594813019
2023,1,San Juan,0.0,0.0,0.0,0.0,0.19203075484440751,0.8706536160412547,0.4632238070440603,1.7642525218179756,0.0
2023,1,San Luis,0.0,0.0,0.0,0.292092973749684,0.14465167021663464,7.442961924550029,0.06964043031511565,0.4816955684007707,0.18882440353180682
2023,1,Santa Cruz,0.0,0.6884357836129712,0.0,0.0,0.0,0.21268180338949108,0.06811629177092197,0.13275907665571046,0.0
2023,1,Santa Fe,0.8519174041297936,0.8155894966518696,0.9259017600214147,4.458482457657562,2.6965556652293627,2.476581470448344,12.103400099069006,2.710415958290831,5.962217433346085
2023,1,Santiago Del Estero,0.16755162241887905,0.0,0.0,1.171698088104203,0.4612603252116993,0.0,0.30834592864491384,0.12505194756129812,0.05880962038651485
2023,1,Tierra Del Fuego,0.0,0.0,0.0,0.0,0.46421112785079743,0.23891656444789347,0.0,0.666364426310023,0.0
2023,1,Tucumán,0.0,0.0,0.0,0.438339032210854,0.6394721803730063,0.015019901369314342,4.092146876151042,2.260833427783445,1.154915443869224
2022,4,Buenos Aires,68.0283185840708,3.1768866150026334,3.630646456534832,7.141842178789532,9.740828094965972,9.722582421708765,95.43140741493401,14.72945710075938,36.0159558005102
2022,4,Capital Federal,0.9651917404129794,0.43051689112933567,0.0,1.3703117308178443,1.0871214089043586,0.6551680977294916,32.91652801239633,16.11039329026408,11.080776720679294
2022,4,Catamarca,0.0,0.0,0.0,0.0,0.0,0.15510551480711943,1.2556488384794178,0.3195436170614681,0.0
2022,4,Chaco,0.8353982300884956,0.0,0.0,0.12479876531711925,0.0,0.14679450271609884,2.3257719126668612,0.5657183875476973,0.2518786513311559
2022,4,Chubut,0.00471976401179941,0.0,0.06026233018804791,0.47500698500552146,1.0202919632188685,1.4215835982677048,0.39981964360560374,3.001322301560316,0.4448554077668223
2022,4,Córdoba,0.0,1.157775938605071,1.6869269892257244,2.528944532403773,2.200280534053717,1.9143364958570106,17.350323244382913,2.636215950734822,7.218581010290531
2022,4,Corrientes,0.0,0.1575502219547062,0.0,0.3113848937613922,0.0,0.2199914887225574,2.0956269924936177,1.1836487967055802,0.3425383563987566
2022,4,Entre Ríos,0.0,0.3742382063050184,0.04640969015592585,0.8925905722382619,0.446714115018962,2.093774250882419,3.22856997701091,0.0,1.2308419856705377
2022,4,Formosa,0.0,0.0,0.0,0.0,0.0,0.0,0.3968221711353562,0.08047149495636405,0.0
2022,4,Jujuy,0.0,0.0,0.0,0.0243211239871742,1.0910281053561224,0.0,1.107578778911003,0.0,0.05621824459280989
2022,4,La Pampa,0.0,0.0,0.16333734859131366,0.0,0.0,0.29098555586151653,0.41849034077197617,2.397143828629718,0.025044839644204873
2022,4,La Rioja,0.0,0.0,0.0,0.0,0.5925087017507403,0.3460585275490024,1.2024310009779888,0.0,0.0
2022,4,Mendoza,0.0,0.10819351440824618,0.0,0.1915621133300515,1.0704556080835368,1.3353693644078404,4.009868797073654,3.1702746609241,1.39332201689008
2022,4,Misiones,0.0,0.1918591528101723,0.0,0.21865062998097418,0.08384851161099278,0.16111347535484516,2.5005143967586654,1.2731119422720918,0.5794992954456762
2022,4,Neuquén,0.143952802359882,0.0,0.0,0.0213940740543633,0.11759571925814329,0.41715272736375697,2.0814271017235466,0.3150100117118138,0.37888682339235696
2022,4,Río Negro,0.00943952802359882,0.0,0.0,0.02062239725389497,0.4265572237518832,0.5769644779332616,1.3764622204158359,4.454796176659489,0.3935892284889857
2022,4,Salta,0.016519174041297935,0.0,0.0,1.5419965141496255,0.0,0.0,2.2025199090597334,0.9945974536249953,0.7301451208892187
2022,4,San Juan,0.0,0.0,0.0,0.0,0.4264741025507819,0.6623776503867624,0.4237740210585142,1.7642525218179756,0.0
2022,4,San Luis,0.0,0.0,0.0,0.30675483295858225,0.15803418359395294,7.703507146969735,0.0,0.4816955684007707,0.18695584472507001
2022,4,Santa Cruz,0.0,0.6884357836129712,0.0,0.0,0.008125097407657541,0.16652063984779833,0.057167896561797465,0.1333635573689977,0.0
2022,4,Santa Fe,0.8519174041297936,1.0742607779700548,1.2198353744228068,4.823352536554863,2.6252376746843993,2.1354294440133175,11.425183849211894,2.7465336809097436,5.973113514947509
2022,4,Santiago Del Estero,0.16755162241887905,0.0,0.0,1.1968973270712204,0.31405267806119797,0.0,0.2803525840498901,0.12444746684801088,0.06603010071378178
2022,4,Tierra Del Fuego,0.0,0.0,0.0,0.012719362435305545,0.46491765806015894,0.20417052594687962,0.0,0.31712569420831915,0.0
2022,4,Tucumán,0.0,0.0,0.0,0.5925679541251447,0.6728869032157515,0.0,3.816176190415709,2.25962446635687,1.1727705613558201
2022,3,Buenos Aires,70.5085545722714,3.8332706342637874,4.140065582547012,7.577307380157262,10.67548444075017,12.277968308008111,91.83901286626954,9.921870867807623,35.45464227287495
2022,3,Capital Federal,0.967551622418879,0.5277255285531562,0.0,1.4548236452415482,1.7358823835004416,2.7154980348962376,31.747716967472343,15.914692659337337,11.04811923404468
2022,3,Catamarca,0.0,0.0,0.0,0.0,0.0,0.21668711042130823,1.1936418020398054,0.3086629642222978,0.0
2022,3,Chaco,0.8353982300884956,0.0,0.0,0.15385638828647835,0.0,1.4273912934638395,1.932645777501175,0.5357965922399789,0.25559270031738585
2022,3,Chubut,0.00471976401179941,0.0,0.04771464899953155,0.4732241455009912,1.0183801755935373,1.375422434726012,0.3620972146368105,3.0010200612036724,0.42193288182903455
2022,3,Córdoba,0.0,1.3658866902415168,1.8481730576189521,2.6199491757693485,2.527320899787002,2.5572884071394597,16.436195750193693,2.071479844346216,7.134057560069744
2022,3,Corrientes,0.0,0.24527876006320065,0.0,0.28717020795359294,0.0,2.0159711617893707,1.3626179619727434,1.0490007178208471,0.2609753800075742
2022,3,Entre Ríos,0.0,0.49868331953953804,0.07286020210131834,0.8967150516890409,0.33599667515195597,3.0488397126192206,2.5119454358401176,2.5076126789829614,1.2153475577052097
2022,3,Formosa,0.0,0.0,0.0,0.17000838200662577,0.0,0.0,0.3656789402156656,0.06399939551928671,0.0
2022,3,Jujuy,0.0,0.0,0.0,0.05582682508215697,1.0766065769650373,0.0,1.08179543520506,0.0,0.06087041775361553
2022,3,La Pampa,0.0,0.0,0.31260456400990433,0.0,0.05874590887838329,0.4041354795103512,0.49337634791002505,0.43016358759303336,0.039870277419466464
2022,3,La Rioja,0.0,0.0,0.0,0.0,0.5835316120317938,0.37629859563922197,1.1959788144742358,0.0,0.0
2022,3,Mendoza,0.0,0.10804303664133624,0.02303754266211604,0.23472279506659038,1.5802379344381525,1.5690790297143715,3.7273951202164275,0.6959839812610978,1.3734753079181141
2022,3,Misiones,0.0,0.22782333910164773,0.0,0.20228575990207687,0.1037975998753182,1.806593736701129,1.9565239480268757,1.2368430994748574,0.5478798970370271
2022,3,Neuquén,0.06371681415929203,0.0,0.0,0.024587219435611554,0.0,0.5133802288031641,1.9154484142608563,2.2203332199931998,0.4018093493301447
2022,3,Río Negro,0.00943952802359882,0.0,0.0,0.12517129894493154,0.7379292430775625,1.2071995393896913,0.9979932175834784,3.642827458536401,0.3817934704250587
2022,3,Salta,0.016519174041297935,0.0,0.0,1.5444978113649366,0.0,0.0,2.091943657678483,0.9559106879746118,0.7200026144444209
2022,3,San Juan,0.0,0.0,0.0,0.0,0.4978336536962959,0.5213908428667985,0.4042142430746955,1.7308549624088556,0.0
2022,3,San Luis,0.0,0.0,0.0,0.20374928486848232,0.07823783053665126,6.595238691265927,0.0,2.213835052325362,0.08583836197367485
2022,3,Santa Cruz,0.0,0.6931005943871793,0.0,0.0,0.04985194036053821,0.07610083360452599,0.03290869140004826,0.07276436586195172,0.0
2022,3,Santa Fe,0.8519174041297936,1.3388006921977278,1.503279127350599,4.934261119463551,2.5234973245363395,5.59561418880016,9.98421246491306,3.028977294193207,5.974028570494841
2022,3,Santiago Del Estero,0.16755162241887905,0.0,0.0,1.2194090020090207,0.24556080835368072,0.0,0.22947175898289154,0.09467679171861423,0.062477532118257476
2022,3,Tierra Del Fuego,0.0,0.0,0.0,0.044145234895757106,0.4124266195646527,0.017923748967381782,0.0,0.4813933280441271,0.0
2022,3,Tucumán,0.0,0.0,0.0,0.6881760487486862,0.6248844095797185,0.27786817533231534,3.970164987997409,0.017303260417847292,1.1704252509193809
2022,2,Buenos Aires,72.0519174041298,3.92566398314649,4.222428561868433,7.833796782906028,10.962668190555354,12.846621773850352,89.73234857048506,9.926102232800634,35.03567755441793
2022,2,Capital Federal,0.967551622418879,0.5635392370777218,0.0,1.57736059924695,1.8782690009870642,3.0037800085112774,31.14184649384629,15.934338282519173,10.964241705386717
2022,2,Catamarca,0.0,0.0,0.0,0.0,0.0,0.18224146994768067,1.031778288646438,0.30851184404397597,0.0
2022,2,Chaco,0.8353982300884956,0.0,0.0,0.18501616529849257,0.0,1.4420106641299721,1.853415975512174,0.5353432317050134,0.25111738663211497
2022,2,Chubut,0.00471976401179941,0.0,0.04933748243324634,0.4805949894227059,1.0020884201776716,1.2970185495781912,0.3069996062642094,3.0005667006687067,0.39907187223056323
2022,2,Córdoba,0.0,1.4650515386351666,1.9679950478484909,2.855975838533282,2.566138500701335,2.7107917991338524,15.65014669833488,2.003929124636367,7.0399913877124956
2022,2,Corrientes,0.0,0.25611315928071626,0.0,0.31095914104389244,0.0,2.0172728865747116,1.3148870232304117,1.0490007178208471,0.26213650091217194
2022,2,Entre Ríos,0.0,0.5147844405989015,0.09673425684266881,0.9420044970130786,0.3463452646890748,3.082284026334894,2.4249171249666595,2.5076126789829614,1.2183695478741299
2022,2,Formosa,0.0,0.0,0.0,0.17429251872646717,0.0,0.0,0.33067455831735104,0.06415051569760852,0.0
2022,2,Jujuy,0.0,0.0,0.0,0.07008954111839917,1.1473842797028417,0.0,0.8657741988746777,0.34568740791114133,0.03388781342094285
2022,2,La Pampa,0.0,0.0,0.3294351870441009,0.0,0.06739051379292431,0.36788745087240593,0.3509710032641967,0.43016358759303336,0.004767516297023955
2022,2,La Rioja,0.0,0.0,0.0,0.0,0.5666995688087693,0.3913184970085363,1.1586374201414908,0.0,0.0
2022,2,Mendoza,0.0,0.10819351440824618,0.03523388877735394,0.250156331075957,2.2425892254143074,1.799384184043858,2.9989331030190645,0.5704031130756735,1.296879775926734
2022,2,Misiones,0.0,0.23670152734933414,0.0,0.2276712656830005,0.10787053872928463,1.82081257666408,1.8238476877548169,1.2368430994748574,0.5221660672027559
